adm3_en,month,NO2,date
City of Iligan,2024-09,4.345386646206515E-5,2024-09-01T00:00:00
City of Davao,2024-09,3.890431269353653E-5,2024-09-01T00:00:00
City of General Santos,2024-09,3.6201658274240464E-5,2024-09-01T00:00:00
City of Caloocan,2024-09,8.031074203816168E-5,2024-09-01T00:00:00
City of Makati,2024-09,8.915378769056243E-5,2024-09-01T00:00:00
City of Malabon,2024-09,8.129641945479295E-5,2024-09-01T00:00:00
City of Mandaluyong,2024-09,9.177441479578937E-5,2024-09-01T00:00:00
City of Manila,2024-09,9.251555183398274E-5,2024-09-01T00:00:00
City of Marikina,2024-09,8.286721282777663E-5,2024-09-01T00:00:00
City of Muntinlupa,2024-09,6.714672278625255E-5,2024-09-01T00:00:00
City of Navotas,2024-09,8.061803075687119E-5,2024-09-01T00:00:00
Pasay City,2024-09,9.08640999729003E-5,2024-09-01T00:00:00
City of Pasig,2024-09,8.755067941786676E-5,2024-09-01T00:00:00
Quezon City,2024-09,8.439374135060367E-5,2024-09-01T00:00:00
City of San Juan,2024-09,9.179496446147929E-5,2024-09-01T00:00:00
City of Taguig,2024-09,8.20390041787436E-5,2024-09-01T00:00:00
City of Valenzuela,2024-09,7.744609573686412E-5,2024-09-01T00:00:00
City of Baguio,2024-09,5.5943810329544896E-5,2024-09-01T00:00:00
City of Butuan,2024-09,3.749073062881974E-5,2024-09-01T00:00:00
City of Cotabato,2024-09,3.972219568055685E-5,2024-09-01T00:00:00
City of Angeles,2024-09,6.016266585593098E-5,2024-09-01T00:00:00
City of Olongapo,2024-09,5.2872544140093306E-5,2024-09-01T00:00:00
Ormoc City,2024-09,4.145332308119849E-5,2024-09-01T00:00:00
City of Tacloban,2024-09,3.8643149766180823E-5,2024-09-01T00:00:00
City of Zamboanga,2024-09,3.572277203326872E-5,2024-09-01T00:00:00
City of Isabela,2024-09,3.8375291002341504E-5,2024-09-01T00:00:00
Pateros,2024-09,8.573037485198651E-5,2024-09-01T00:00:00
City of Puerto Princesa,2024-09,3.9667105443254305E-5,2024-09-01T00:00:00
City of Lucena,2024-09,5.1765656120215806E-5,2024-09-01T00:00:00
City of Bacolod,2024-09,4.599899796885773E-5,2024-09-01T00:00:00
City of Iloilo,2024-09,4.793350880626119E-5,2024-09-01T00:00:00
City of Cebu,2024-09,5.254798743277135E-5,2024-09-01T00:00:00
City of Lapu-Lapu,2024-09,4.788793845517517E-5,2024-09-01T00:00:00
City of Mandaue,2024-09,5.867388918041537E-5,2024-09-01T00:00:00
City of Cagayan De Oro,2024-10,4.569316248301556E-5,2024-10-01T00:00:00
City of Iligan,2024-10,4.5404520325235204E-5,2024-10-01T00:00:00
City of Davao,2024-10,4.150411025981985E-5,2024-10-01T00:00:00
City of General Santos,2024-10,3.694174308751731E-5,2024-10-01T00:00:00
City of Caloocan,2024-10,9.805440358050734E-5,2024-10-01T00:00:00
City of Makati,2024-10,1.2069336747553171E-4,2024-10-01T00:00:00
City of Malabon,2024-10,1.0232626452362522E-4,2024-10-01T00:00:00
City of Mandaluyong,2024-10,1.238097122012574E-4,2024-10-01T00:00:00
City of Manila,2024-10,1.2942586447554555E-4,2024-10-01T00:00:00
City of Marikina,2024-10,1.1090144559265811E-4,2024-10-01T00:00:00
City of Muntinlupa,2024-10,7.49825809574127E-5,2024-10-01T00:00:00
City of Navotas,2024-10,9.567058809298307E-5,2024-10-01T00:00:00
Pasay City,2024-10,1.2300764370193896E-4,2024-10-01T00:00:00
City of Pasig,2024-10,1.1220700187382327E-4,2024-10-01T00:00:00
Quezon City,2024-10,1.1024294081446682E-4,2024-10-01T00:00:00
City of San Juan,2024-10,1.2907202983654511E-4,2024-10-01T00:00:00
City of Taguig,2024-10,9.759973226262539E-5,2024-10-01T00:00:00
City of Valenzuela,2024-10,9.48255683209232E-5,2024-10-01T00:00:00
City of Baguio,2024-10,5.44090292986393E-5,2024-10-01T00:00:00
City of Butuan,2024-10,3.911703054570938E-5,2024-10-01T00:00:00
City of Cotabato,2024-10,4.075184029837928E-5,2024-10-01T00:00:00
City of Angeles,2024-10,6.231256827124894E-5,2024-10-01T00:00:00
City of Olongapo,2024-10,5.800712927302154E-5,2024-10-01T00:00:00
Ormoc City,2024-10,4.2219092473109956E-5,2024-10-01T00:00:00
City of Tacloban,2024-10,4.1875577911360756E-5,2024-10-01T00:00:00
City of Zamboanga,2024-10,3.6928510450055166E-5,2024-10-01T00:00:00
City of Isabela,2024-10,3.925571176245911E-5,2024-10-01T00:00:00
Pateros,2024-10,1.0081052316855422E-4,2024-10-01T00:00:00
City of Puerto Princesa,2024-10,3.862110399296208E-5,2024-10-01T00:00:00
City of Lucena,2024-10,5.219906425421998E-5,2024-10-01T00:00:00
City of Bacolod,2024-10,4.887904867729608E-5,2024-10-01T00:00:00
City of Iloilo,2024-10,4.803878166173857E-5,2024-10-01T00:00:00
City of Cebu,2024-10,5.224340090945244E-5,2024-10-01T00:00:00
City of Lapu-Lapu,2024-10,4.776127103774674E-5,2024-10-01T00:00:00
City of Mandaue,2024-10,5.835194150657246E-5,2024-10-01T00:00:00
City of Cagayan De Oro,2024-11,4.4769658896571335E-5,2024-11-01T00:00:00
City of Iligan,2024-11,4.621917545806633E-5,2024-11-01T00:00:00
City of Davao,2024-11,3.884977852265568E-5,2024-11-01T00:00:00
City of General Santos,2024-11,3.6763747059691866E-5,2024-11-01T00:00:00
City of Caloocan,2024-11,9.298130419205576E-5,2024-11-01T00:00:00
City of Makati,2024-11,1.0656476064839253E-4,2024-11-01T00:00:00
City of Malabon,2024-11,1.040971387540558E-4,2024-11-01T00:00:00
City of Mandaluyong,2024-11,1.1891043692020914E-4,2024-11-01T00:00:00
City of Manila,2024-11,1.295600792227227E-4,2024-11-01T00:00:00
City of Marikina,2024-11,1.0021889793988915E-4,2024-11-01T00:00:00
City of Muntinlupa,2024-11,7.530479344928106E-5,2024-11-01T00:00:00
City of Navotas,2024-11,1.0031350953681037E-4,2024-11-01T00:00:00
Pasay City,2024-11,1.0735986757463979E-4,2024-11-01T00:00:00
City of Pasig,2024-11,1.0321027903930808E-4,2024-11-01T00:00:00
Quezon City,2024-11,1.02624218509334E-4,2024-11-01T00:00:00
City of San Juan,2024-11,1.2533540930641595E-4,2024-11-01T00:00:00
City of Taguig,2024-11,9.029279922457478E-5,2024-11-01T00:00:00
City of Valenzuela,2024-11,9.451163337355768E-5,2024-11-01T00:00:00
City of Baguio,2024-11,5.411006610465457E-5,2024-11-01T00:00:00
City of Butuan,2024-11,3.969241391295423E-5,2024-11-01T00:00:00
City of Cotabato,2024-11,3.9035410297901884E-5,2024-11-01T00:00:00
City of Angeles,2024-11,6.500881662233965E-5,2024-11-01T00:00:00
City of Olongapo,2024-11,5.466380717311741E-5,2024-11-01T00:00:00
Ormoc City,2024-11,4.2133775613637855E-5,2024-11-01T00:00:00
City of Tacloban,2024-11,4.06652591507277E-5,2024-11-01T00:00:00
City of Zamboanga,2024-11,3.774311208085907E-5,2024-11-01T00:00:00
City of Isabela,2024-11,4.059717218508341E-5,2024-11-01T00:00:00
Pateros,2024-11,9.48074949207833E-5,2024-11-01T00:00:00
City of Puerto Princesa,2024-11,3.977326490887266E-5,2024-11-01T00:00:00
City of Lucena,2024-11,5.085597474726707E-5,2024-11-01T00:00:00
City of Bacolod,2024-11,4.987060634189594E-5,2024-11-01T00:00:00
City of Iloilo,2024-11,5.286304029194831E-5,2024-11-01T00:00:00
City of Cebu,2024-11,5.2919074632932144E-5,2024-11-01T00:00:00
City of Lapu-Lapu,2024-11,4.876993654336241E-5,2024-11-01T00:00:00
City of Mandaue,2024-11,5.848529055464983E-5,2024-11-01T00:00:00
City of Cagayan De Oro,2024-12,4.2213398000863214E-5,2024-12-01T00:00:00
City of Iligan,2024-12,4.007744624877134E-5,2024-12-01T00:00:00
City of Davao,2024-12,3.590855359523456E-5,2024-12-01T00:00:00
City of General Santos,2024-12,3.18868969203124E-5,2024-12-01T00:00:00
City of Caloocan,2024-12,7.025539818218504E-5,2024-12-01T00:00:00
City of Makati,2024-12,9.652644198457804E-5,2024-12-01T00:00:00
City of Malabon,2024-12,9.085838327092535E-5,2024-12-01T00:00:00
City of Mandaluyong,2024-12,9.414242464369466E-5,2024-12-01T00:00:00
City of Manila,2024-12,1.0680334601685559E-4,2024-12-01T00:00:00
City of Marikina,2024-12,6.985647180649894E-5,2024-12-01T00:00:00
City of Muntinlupa,2024-12,7.344125085792695E-5,2024-12-01T00:00:00
City of Navotas,2024-12,9.044981815578E-5,2024-12-01T00:00:00
Pasay City,2024-12,1.0301491093080301E-4,2024-12-01T00:00:00
City of Pasig,2024-12,7.622397238264208E-5,2024-12-01T00:00:00
Quezon City,2024-12,7.385620334176059E-5,2024-12-01T00:00:00
City of San Juan,2024-12,9.653321461562579E-5,2024-12-01T00:00:00
City of Taguig,2024-12,8.204876054553546E-5,2024-12-01T00:00:00
City of Valenzuela,2024-12,7.749900363487185E-5,2024-12-01T00:00:00
City of Baguio,2024-12,5.471240172875985E-5,2024-12-01T00:00:00
City of Butuan,2024-12,3.501066326346793E-5,2024-12-01T00:00:00
City of Cotabato,2024-12,3.615712232435228E-5,2024-12-01T00:00:00
City of Angeles,2024-12,5.205702400699335E-5,2024-12-01T00:00:00
City of Olongapo,2024-12,4.886419402373362E-5,2024-12-01T00:00:00
Ormoc City,2024-12,3.550338057777423E-5,2024-12-01T00:00:00
City of Tacloban,2024-12,3.589161421952076E-5,2024-12-01T00:00:00
City of Zamboanga,2024-12,3.290720900679607E-5,2024-12-01T00:00:00
City of Isabela,2024-12,3.512653906385776E-5,2024-12-01T00:00:00
Pateros,2024-12,7.941884172505709E-5,2024-12-01T00:00:00
City of Puerto Princesa,2024-12,3.6365807571439376E-5,2024-12-01T00:00:00
City of Lucena,2024-12,4.228903697499142E-5,2024-12-01T00:00:00
City of Bacolod,2024-12,4.03581801430401E-5,2024-12-01T00:00:00
City of Iloilo,2024-12,4.0406744711680715E-5,2024-12-01T00:00:00
City of Cebu,2024-12,4.135347855618017E-5,2024-12-01T00:00:00
City of Lapu-Lapu,2024-12,3.927857232967893E-5,2024-12-01T00:00:00
City of Mandaue,2024-12,4.278310460549841E-5,2024-12-01T00:00:00
City of Cagayan De Oro,2025-01,4.082356313461493E-5,2025-01-01T00:00:00
City of Iligan,2025-01,3.910971127177372E-5,2025-01-01T00:00:00
City of Davao,2025-01,3.333032312056913E-5,2025-01-01T00:00:00
City of General Santos,2025-01,3.1531604956432706E-5,2025-01-01T00:00:00
City of Caloocan,2025-01,8.034699595581178E-5,2025-01-01T00:00:00
City of Makati,2025-01,1.0303799523257032E-4,2025-01-01T00:00:00
City of Malabon,2025-01,9.878019931274223E-5,2025-01-01T00:00:00
City of Mandaluyong,2025-01,1.0435074236607182E-4,2025-01-01T00:00:00
City of Manila,2025-01,1.1657580785995855E-4,2025-01-01T00:00:00
City of Marikina,2025-01,8.176997521677841E-5,2025-01-01T00:00:00
City of Muntinlupa,2025-01,6.430929491240436E-5,2025-01-01T00:00:00
City of Navotas,2025-01,9.381624640685783E-5,2025-01-01T00:00:00
Pasay City,2025-01,1.0753357221596733E-4,2025-01-01T00:00:00
City of Pasig,2025-01,8.836257787173068E-5,2025-01-01T00:00:00
Quezon City,2025-01,8.754924418017547E-5,2025-01-01T00:00:00
City of San Juan,2025-01,1.0351878749016735E-4,2025-01-01T00:00:00
City of Taguig,2025-01,8.625067279103886E-5,2025-01-01T00:00:00
City of Valenzuela,2025-01,8.485101191496042E-5,2025-01-01T00:00:00
City of Baguio,2025-01,5.528313822285709E-5,2025-01-01T00:00:00
City of Butuan,2025-01,3.4094345878317885E-5,2025-01-01T00:00:00
City of Cotabato,2025-01,3.611522997450573E-5,2025-01-01T00:00:00
City of Angeles,2025-01,5.805151177803241E-5,2025-01-01T00:00:00
City of Olongapo,2025-01,5.13328285879918E-5,2025-01-01T00:00:00
Ormoc City,2025-01,3.4328078108888E-5,2025-01-01T00:00:00
City of Tacloban,2025-01,3.425964824800136E-5,2025-01-01T00:00:00
City of Zamboanga,2025-01,3.3160703088909814E-5,2025-01-01T00:00:00
City of Isabela,2025-01,3.587849987139647E-5,2025-01-01T00:00:00
Pateros,2025-01,8.660541878613416E-5,2025-01-01T00:00:00
City of Puerto Princesa,2025-01,3.5447423403972345E-5,2025-01-01T00:00:00
City of Lucena,2025-01,4.689029372970152E-5,2025-01-01T00:00:00
City of Bacolod,2025-01,4.26448804462599E-5,2025-01-01T00:00:00
City of Iloilo,2025-01,4.052206391349388E-5,2025-01-01T00:00:00
City of Cebu,2025-01,3.847340827202119E-5,2025-01-01T00:00:00
City of Lapu-Lapu,2025-01,4.0216319742802136E-5,2025-01-01T00:00:00
City of Mandaue,2025-01,4.3558056658574085E-5,2025-01-01T00:00:00
City of Cagayan De Oro,2025-02,4.0908281142115964E-5,2025-02-01T00:00:00
City of Iligan,2025-02,3.928443822399102E-5,2025-02-01T00:00:00
City of Davao,2025-02,3.357623660141341E-5,2025-02-01T00:00:00
City of General Santos,2025-02,3.065946934520091E-5,2025-02-01T00:00:00
City of Caloocan,2025-02,8.0475183211216E-5,2025-02-01T00:00:00
City of Makati,2025-02,8.988736189982219E-5,2025-02-01T00:00:00
City of Malabon,2025-02,9.99579056185995E-5,2025-02-01T00:00:00
City of Mandaluyong,2025-02,9.150900946229832E-5,2025-02-01T00:00:00
City of Manila,2025-02,1.0580744673877106E-4,2025-02-01T00:00:00
City of Marikina,2025-02,7.453747427538033E-5,2025-02-01T00:00:00
City of Muntinlupa,2025-02,5.6183891912978275E-5,2025-02-01T00:00:00
City of Navotas,2025-02,9.667117431453966E-5,2025-02-01T00:00:00
Pasay City,2025-02,9.268046501631391E-5,2025-02-01T00:00:00
City of Pasig,2025-02,7.975889090073427E-5,2025-02-01T00:00:00
Quezon City,2025-02,8.715766186589234E-5,2025-02-01T00:00:00
City of San Juan,2025-02,9.718315441690761E-5,2025-02-01T00:00:00
City of Taguig,2025-02,7.302178464855225E-5,2025-02-01T00:00:00
City of Valenzuela,2025-02,9.061874432969227E-5,2025-02-01T00:00:00
City of Baguio,2025-02,5.261385097445079E-5,2025-02-01T00:00:00
City of Butuan,2025-02,3.344773742166573E-5,2025-02-01T00:00:00
City of Cotabato,2025-02,3.55730317981397E-5,2025-02-01T00:00:00
City of Angeles,2025-02,5.4178170879199546E-5,2025-02-01T00:00:00
City of Olongapo,2025-02,5.1949194940893547E-5,2025-02-01T00:00:00
Ormoc City,2025-02,3.50402919175174E-5,2025-02-01T00:00:00
City of Tacloban,2025-02,3.355602997309897E-5,2025-02-01T00:00:00
City of Zamboanga,2025-02,3.2971856136361545E-5,2025-02-01T00:00:00
City of Isabela,2025-02,3.462628999787982E-5,2025-02-01T00:00:00
Pateros,2025-02,7.848314818332608E-5,2025-02-01T00:00:00
City of Puerto Princesa,2025-02,3.4589063474180675E-5,2025-02-01T00:00:00
City of Lucena,2025-02,4.6334539837464736E-5,2025-02-01T00:00:00
City of Bacolod,2025-02,4.089042500077382E-5,2025-02-01T00:00:00
City of Iloilo,2025-02,3.956341124025893E-5,2025-02-01T00:00:00
City of Cebu,2025-02,3.797924820259543E-5,2025-02-01T00:00:00
City of Lapu-Lapu,2025-02,3.9492392024478825E-5,2025-02-01T00:00:00
City of Mandaue,2025-02,4.049312665575989E-5,2025-02-01T00:00:00
City of Cagayan De Oro,2025-03,4.093990603298838E-5,2025-03-01T00:00:00
City of Iligan,2025-03,4.0267479426012716E-5,2025-03-01T00:00:00
City of Davao,2025-03,3.361187065742402E-5,2025-03-01T00:00:00
City of General Santos,2025-03,3.119425610512885E-5,2025-03-01T00:00:00
City of Caloocan,2025-03,7.954334486861447E-5,2025-03-01T00:00:00
City of Makati,2025-03,8.416512336401755E-5,2025-03-01T00:00:00
City of Malabon,2025-03,9.796294737745865E-5,2025-03-01T00:00:00
City of Mandaluyong,2025-03,8.939899367896492E-5,2025-03-01T00:00:00
City of Manila,2025-03,1.0553103125768449E-4,2025-03-01T00:00:00
City of Marikina,2025-03,6.545673113644536E-5,2025-03-01T00:00:00
City of Muntinlupa,2025-03,5.7989457398399494E-5,2025-03-01T00:00:00
City of Navotas,2025-03,9.441120858714841E-5,2025-03-01T00:00:00
Pasay City,2025-03,8.808974595270846E-5,2025-03-01T00:00:00
City of Pasig,2025-03,7.366040624403232E-5,2025-03-01T00:00:00
Quezon City,2025-03,7.832973389957196E-5,2025-03-01T00:00:00
City of San Juan,2025-03,9.250973968883063E-5,2025-03-01T00:00:00
City of Taguig,2025-03,6.686040833610476E-5,2025-03-01T00:00:00
City of Valenzuela,2025-03,8.998649559188322E-5,2025-03-01T00:00:00
City of Baguio,2025-03,5.801657963995883E-5,2025-03-01T00:00:00
City of Butuan,2025-03,3.249886507262459E-5,2025-03-01T00:00:00
City of Cotabato,2025-03,3.608163548219661E-5,2025-03-01T00:00:00
City of Angeles,2025-03,6.207795323283492E-5,2025-03-01T00:00:00
City of Olongapo,2025-03,5.733900129957651E-5,2025-03-01T00:00:00
Ormoc City,2025-03,3.338840287861026E-5,2025-03-01T00:00:00
City of Tacloban,2025-03,3.317817042434513E-5,2025-03-01T00:00:00
City of Zamboanga,2025-03,3.182490979151364E-5,2025-03-01T00:00:00
City of Isabela,2025-03,3.305510577672972E-5,2025-03-01T00:00:00
Pateros,2025-03,6.838448828438439E-5,2025-03-01T00:00:00
City of Puerto Princesa,2025-03,3.533378596877259E-5,2025-03-01T00:00:00
City of Lucena,2025-03,4.93482512567324E-5,2025-03-01T00:00:00
City of Bacolod,2025-03,4.18990220819402E-5,2025-03-01T00:00:00
City of Iloilo,2025-03,3.9983690653095424E-5,2025-03-01T00:00:00
City of Cebu,2025-03,3.799046991189218E-5,2025-03-01T00:00:00
City of Lapu-Lapu,2025-03,4.0293858493807844E-5,2025-03-01T00:00:00
City of Mandaue,2025-03,4.229767376852034E-5,2025-03-01T00:00:00
City of Cagayan De Oro,2025-04,4.143727114828765E-5,2025-04-01T00:00:00
City of Iligan,2025-04,4.43325218657588E-5,2025-04-01T00:00:00
City of Davao,2025-04,3.576979857881617E-5,2025-04-01T00:00:00
City of General Santos,2025-04,3.35279590294371E-5,2025-04-01T00:00:00
City of Caloocan,2025-04,1.1825162868655621E-4,2025-04-01T00:00:00
City of Makati,2025-04,1.0805755335436684E-4,2025-04-01T00:00:00
City of Malabon,2025-04,1.3678611730017642E-4,2025-04-01T00:00:00
City of Mandaluyong,2025-04,1.1910815882183342E-4,2025-04-01T00:00:00
City of Manila,2025-04,1.3946551253730017E-4,2025-04-01T00:00:00
City of Marikina,2025-04,1.0546616745995717E-4,2025-04-01T00:00:00
City of Muntinlupa,2025-04,7.315744537966307E-5,2025-04-01T00:00:00
City of Navotas,2025-04,1.2648045565208076E-4,2025-04-01T00:00:00
Pasay City,2025-04,1.0885532147210832E-4,2025-04-01T00:00:00
City of Pasig,2025-04,1.0359807449735706E-4,2025-04-01T00:00:00
Quezon City,2025-04,1.2192376265056169E-4,2025-04-01T00:00:00
City of San Juan,2025-04,1.2532335774991318E-4,2025-04-01T00:00:00
City of Taguig,2025-04,8.884468856159104E-5,2025-04-01T00:00:00
City of Valenzuela,2025-04,1.2944870922948685E-4,2025-04-01T00:00:00
City of Baguio,2025-04,6.735645241666134E-5,2025-04-01T00:00:00
City of Butuan,2025-04,3.5308640531356655E-5,2025-04-01T00:00:00
City of Cotabato,2025-04,3.757306695001508E-5,2025-04-01T00:00:00
City of Angeles,2025-04,8.320795750110419E-5,2025-04-01T00:00:00
City of Olongapo,2025-04,7.164763970994307E-5,2025-04-01T00:00:00
Ormoc City,2025-04,3.844048272821871E-5,2025-04-01T00:00:00
City of Tacloban,2025-04,3.838508887353734E-5,2025-04-01T00:00:00
City of Zamboanga,2025-04,3.522564032140425E-5,2025-04-01T00:00:00
City of Isabela,2025-04,3.682765460575782E-5,2025-04-01T00:00:00
Pateros,2025-04,9.163630352034326E-5,2025-04-01T00:00:00
City of Puerto Princesa,2025-04,3.889351275939113E-5,2025-04-01T00:00:00
City of Lucena,2025-04,6.0323051637420236E-5,2025-04-01T00:00:00
City of Bacolod,2025-04,5.106214376130119E-5,2025-04-01T00:00:00
City of Iloilo,2025-04,4.776956717804836E-5,2025-04-01T00:00:00
City of Cebu,2025-04,4.437598243565883E-5,2025-04-01T00:00:00
City of Lapu-Lapu,2025-04,4.596594669867242E-5,2025-04-01T00:00:00
City of Mandaue,2025-04,4.89742722912492E-5,2025-04-01T00:00:00
City of Cagayan De Oro,2025-05,4.739526109490445E-5,2025-05-01T00:00:00
City of Iligan,2025-05,4.6065916782445105E-5,2025-05-01T00:00:00
City of Davao,2025-05,4.0771098409077673E-5,2025-05-01T00:00:00
City of General Santos,2025-05,3.718230238404058E-5,2025-05-01T00:00:00
City of Caloocan,2025-05,1.099144454096889E-4,2025-05-01T00:00:00
City of Makati,2025-05,9.773230280249984E-5,2025-05-01T00:00:00
City of Malabon,2025-05,1.3046447762725695E-4,2025-05-01T00:00:00
City of Mandaluyong,2025-05,1.0144935687633875E-4,2025-05-01T00:00:00
City of Manila,2025-05,1.2517646185983083E-4,2025-05-01T00:00:00
City of Marikina,2025-05,8.763054682119317E-5,2025-05-01T00:00:00
City of Muntinlupa,2025-05,7.62376004107724E-5,2025-05-01T00:00:00
City of Navotas,2025-05,1.2293737466387647E-4,2025-05-01T00:00:00
Pasay City,2025-05,1.0110021673036951E-4,2025-05-01T00:00:00
City of Pasig,2025-05,8.612818555222776E-5,2025-05-01T00:00:00
Quezon City,2025-05,1.0618007784989084E-4,2025-05-01T00:00:00
City of San Juan,2025-05,1.0690698094018498E-4,2025-05-01T00:00:00
City of Taguig,2025-05,8.049674440261166E-5,2025-05-01T00:00:00
City of Valenzuela,2025-05,1.219714734442949E-4,2025-05-01T00:00:00
City of Baguio,2025-05,6.325670691271451E-5,2025-05-01T00:00:00
City of Butuan,2025-05,3.718460002741621E-5,2025-05-01T00:00:00
City of Cotabato,2025-05,4.069830752080978E-5,2025-05-01T00:00:00
City of Angeles,2025-05,7.39713908654328E-5,2025-05-01T00:00:00
City of Olongapo,2025-05,7.593691756508073E-5,2025-05-01T00:00:00
Ormoc City,2025-05,4.2137981819202626E-5,2025-05-01T00:00:00
City of Tacloban,2025-05,4.0796838253006335E-5,2025-05-01T00:00:00
City of Zamboanga,2025-05,3.6251718855984866E-5,2025-05-01T00:00:00
City of Isabela,2025-05,4.0144023457010335E-5,2025-05-01T00:00:00
Pateros,2025-05,8.351111024891881E-5,2025-05-01T00:00:00
City of Puerto Princesa,2025-05,4.1876203166815216E-5,2025-05-01T00:00:00
City of Lucena,2025-05,6.15455260903866E-5,2025-05-01T00:00:00
City of Bacolod,2025-05,5.2023318502662876E-5,2025-05-01T00:00:00
City of Iloilo,2025-05,5.634765323894832E-5,2025-05-01T00:00:00
